time,theta_dot
1910,6.61712e-06
1911,6.81276e-06
1912,7.21396e-06
1913,7.40982e-06
1914,0.00124889
1915,0.000802153
1916,0.000407611
1917,0.000211112
1918,7.97689e-05
1919,3.68341e-05
1920,2.37863e-05
1921,1.9195e-05
1922,1.825e-05
1923,1.66639e-05
1924,1.60719e-05
1925,1.6e-05
1926,1.60797e-05
1927,1.61625e-05
1928,1.63825e-05
1929,1.65059e-05
1930,1.67846e-05
1931,1.69301e-05
1932,1.72442e-05
1933,1.75681e-05
1934,1.77245e-05
1935,1.78872e-05
1936,1.82557e-05
1937,1.84249e-05
1938,1.87739e-05
1939,1.89456e-05
1940,1.93003e-05
1941,1.96514e-05
1942,1.98176e-05
1943,2.01842e-05
1944,2.03627e-05
1945,2.09068e-05
1946,2.10744e-05
1947,2.12393e-05
1948,2.1639e-05
1949,2.19931e-05
1950,2.21577e-05
1951,2.23411e-05
1952,2.27487e-05
1953,2.31174e-05
1954,2.32907e-05
1955,2.36741e-05
1956,2.38612e-05
1957,2.4245e-05
1958,2.46128e-05
1959,2.49758e-05
1960,2.5156e-05
1961,2.55756e-05
1962,2.57759e-05
1963,2.61757e-05
1964,2.65534e-05
1965,2.69239e-05
1966,2.71075e-05
1967,2.731e-05
1968,2.77516e-05
1969,2.79499e-05
1970,2.83474e-05
1971,2.87377e-05
1972,2.91146e-05
1973,2.92972e-05
1974,2.94998e-05
1975,2.99457e-05
1976,3.03371e-05
1977,3.07007e-05
1978,3.07418e-05
1979,3.0862e-05
1980,3.10214e-05
1981,3.14505e-05
1982,3.19549e-05
1983,3.22002e-05
1984,3.27619e-05
1985,3.30257e-05
1986,3.35296e-05
1987,3.37671e-05
1988,3.42307e-05
1989,3.44528e-05
1990,3.46629e-05
1991,3.51235e-05
1992,3.53331e-05
1993,3.57723e-05
1994,3.59734e-05
1995,3.63859e-05
1996,3.6589e-05
1997,3.70066e-05
1998,3.74073e-05
1999,3.75943e-05
2000,3.80317e-05
2001,3.84418e-05
2002,3.86309e-05
2003,3.90678e-05
2004,3.92776e-05
2005,3.94763e-05
2006,3.99151e-05
2007,4.01155e-05
2008,4.05293e-05
2009,4.07277e-05
2010,4.11356e-05
2011,4.13368e-05
2012,4.15305e-05
2013,4.1967e-05
2014,4.23596e-05
2015,4.27482e-05
2016,4.29415e-05
2017,4.33896e-05
2018,4.36038e-05
2019,4.40301e-05
2020,4.42365e-05
2021,4.44325e-05
2022,4.48708e-05
2023,4.52731e-05
2024,4.54637e-05
2025,4.58878e-05
2026,4.62933e-05
2027,4.64823e-05
2028,4.66912e-05
2029,4.71499e-05
2030,4.73577e-05
2031,4.77753e-05
2032,4.81757e-05
2033,4.83631e-05
2034,4.85709e-05
2035,4.90293e-05
2036,4.92374e-05
2037,4.9656e-05
2038,4.98611e-05
2039,5.02864e-05
2040,5.06945e-05
2041,5.0888e-05
2042,5.13187e-05
2043,5.15288e-05
2044,5.19559e-05
2045,5.21644e-05
2046,5.25886e-05
2047,5.27963e-05
2048,5.29949e-05
2049,5.34403e-05
2050,5.3645e-05
2051,5.38407e-05
2052,5.42819e-05
2053,5.44856e-05
2054,5.46811e-05
2055,5.51227e-05
2056,5.55226e-05
2057,5.57108e-05
2058,5.61539e-05
2059,5.63686e-05
2060,5.68071e-05
2061,5.7214e-05
2062,5.74039e-05
2063,5.78487e-05
2064,5.80639e-05
2065,5.84966e-05
2066,5.87071e-05
2067,5.91335e-05
2068,5.93423e-05
2069,5.97677e-05
2070,5.99764e-05
2071,6.04021e-05
2072,6.06112e-05
2073,6.10374e-05
2074,6.14556e-05
2075,6.16532e-05
2076,6.20906e-05
2077,6.23036e-05
2078,6.27351e-05
2079,6.2946e-05
2080,6.31472e-05
2081,6.35972e-05
2082,6.40017e-05
2083,6.41916e-05
2084,6.46369e-05
2085,6.48529e-05
2086,6.5303e-05
2087,6.57054e-05
2088,6.61042e-05
2089,6.63031e-05
2090,6.67631e-05
2091,6.71911e-05
2092,6.7602e-05
2093,6.78038e-05
2094,6.8264e-05
2095,6.86908e-05
2096,6.91005e-05
2097,6.95203e-05
2098,6.97254e-05
2099,7.01896e-05
2100,7.06176e-05
2101,7.10271e-05
2102,7.12282e-05
2103,7.1687e-05
2104,7.21132e-05
2105,7.23093e-05
2106,7.27591e-05
2107,7.31811e-05
2108,7.35896e-05
2109,7.40102e-05
2110,7.44383e-05
2111,7.48694e-05
2112,7.50779e-05
2113,7.55444e-05
2114,7.59732e-05
2115,7.61698e-05
2116,7.66194e-05
2117,7.70411e-05
2118,7.74497e-05
