time,theta
5377,2.17776
5378,2.14732
5379,2.13281
5380,2.11909
5381,2.09271
5382,2.06475
5383,2.04957
5384,2.03437
5385,2.0068
5386,1.98196
5387,1.9695
5388,1.95625
5389,1.92826
5390,1.89996
5391,1.88662
5392,1.87384
5393,1.84791
5394,1.83431
5395,1.80709
5396,1.78092
5397,1.75577
5398,1.74329
5399,1.71787
5400,1.70518
5401,1.6926
5402,1.66784
5403,1.65562
5404,1.63129
5405,1.61917
5406,1.59527
5407,1.58354
5408,1.56033
5409,1.54876
5410,1.52571
5411,1.51426
5412,1.49168
5413,1.46954
5414,1.4586
5415,1.43689
5416,1.42614
5417,1.4049
5418,1.39439
5419,1.37371
5420,1.36355
5421,1.35339
5422,1.33323
5423,1.31338
5424,1.30357
5425,1.28411
5426,1.27445
5427,1.25526
5428,1.23628
5429,1.21745
5430,1.2081
5431,1.18954
5432,1.17122
5433,1.16216
5434,1.14415
5435,1.12626
5436,1.11739
5437,1.09977
5438,1.09101
5439,1.07363
5440,1.065
5441,1.04788
5442,1.03937
5443,1.02244
5444,1.014
5445,0.997257
5446,0.98894
5447,0.980684
5448,0.972501
5449,0.956309
5450,0.948269
5451,0.932235
5452,0.916344
5453,0.908519
5454,0.893179
5455,0.878049
5456,0.870458
5457,0.855262
5458,0.847846
5459,0.833409
5460,0.826232
5461,0.819046
5462,0.804507
5463,0.797256
5464,0.790183
5465,0.777184
5466,0.771143
5467,0.7576
5468,0.749738
5469,0.735065
5470,0.728854
5471,0.718882
5472,0.714249
5473,0.702154
5474,0.694848
5475,0.68325
5476,0.679167
5477,0.675317
5478,0.665491
5479,0.659276
5480,0.653569
5481,0.64334
5482,0.634865
5483,0.630025
5484,0.617744
5485,0.61075
5486,0.599562
5487,0.595549
5488,0.588647
5489,0.584326
5490,0.579382
5491,0.569855
5492,0.560135
5493,0.555519
5494,0.55102
5495,0.541654
5496,0.53668
5497,0.527605
5498,0.523777
5499,0.520122
5500,0.511493
5501,0.506757
5502,0.498649
5503,0.491715
5504,0.488328
5505,0.480073
5506,0.475669
5507,0.467651
5508,0.464053
5509,0.46061
5510,0.452787
5511,0.444191
5512,0.44019
5513,0.436565
5514,0.430084
5515,0.423248
5516,0.419387
5517,0.41184
5518,0.408408
5519,0.401831
5520,0.398545
5521,0.391772
5522,0.388323
5523,0.384978
5524,0.378678
5525,0.375649
5526,0.369362
5527,0.366093
5528,0.359858
5529,0.35404
5530,0.351167
5531,0.348238
5532,0.342344
5533,0.339449
5534,0.336629
5535,0.33117
5536,0.328491
5537,0.323117
5538,0.320431
5539,0.317794
5540,0.31274
5541,0.307858
5542,0.305417
5543,0.30057
5544,0.298193
5545,0.295858
5546,0.291348
5547,0.286999
5548,0.284852
5549,0.282723
5550,0.278582
5551,0.274607
5552,0.272662
5553,0.268818
5554,0.266914
5555,0.263224
5556,0.26146
5557,0.258015
5558,0.25629
5559,0.252958
5560,0.251405
5561,0.248284
5562,0.246619
5563,0.243372
5564,0.241867
5565,0.239003
5566,0.23757
5567,0.234615
5568,0.233137
5569,0.230393
5570,0.229117
5571,0.226479
5572,0.22511
5573,0.222568
5574,0.22141
5575,0.219037
5576,0.21663
5577,0.215495
5578,0.214407
5579,0.213349
5580,0.21127
5581,0.210246
5582,0.208279
5583,0.206417
5584,0.205512
5585,0.203767
5586,0.202933
5587,0.202119
5588,0.200548
5589,0.199792
5590,0.19835
5591,0.197664
5592,0.19635
5593,0.195119
5594,0.194539
5595,0.193451
5596,0.192458
5597,0.191991
5598,0.191077
5599,0.190615
5600,0.189743
5601,0.188937
5602,0.188546
5603,0.188149
5604,0.187358
5605,0.186979
5606,0.186281
5607,0.185956
5608,0.185634
5609,0.185034
5610,0.184766
5611,0.184268
5612,0.183799
5613,0.183573
5614,0.183159
5615,0.182974
5616,0.182634
5617,0.182475
5618,0.182327
5619,0.182075
5620,0.181973
5621,0.181795
5622,0.181715
5623,0.181586
5624,0.181497
5625,0.181436
5626,0.181379
5627,0.18133
5628,0.181313
5629,0.181286
5630,0.181258
5631,0.18124
5632,0.181252
5633,0.181284
5634,0.181395
5635,0.181469
5636,0.181617
5637,0.181693
5638,0.181788
5639,0.182064
5640,0.182237
5641,0.182558
5642,0.182872
5643,0.183069
5644,0.183579
5645,0.183877
5646,0.184162
5647,0.184425
5648,0.185011
5649,0.185755
5650,0.186159
5651,0.186554
5652,0.187324
5653,0.188178
5654,0.189187
5655,0.189712
5656,0.190232
5657,0.191286
5658,0.191876
5659,0.193159
5660,0.193813
5661,0.194452
5662,0.195734
5663,0.196407
5664,0.197126
5665,0.198614
5666,0.200171
5667,0.20098
5668,0.20268
5669,0.204494
5670,0.20543
5671,0.207299
5672,0.208238
5673,0.20921
5674,0.211345
5675,0.212503
5676,0.214817
5677,0.215937
5678,0.218269
5679,0.2208
5680,0.222102
5681,0.224641
5682,0.225877
5683,0.22716
5684,0.229875
5685,0.23271
5686,0.234171
5687,0.237127
5688,0.240141
5689,0.241686
5690,0.244782
5691,0.246334
5692,0.2479
5693,0.249504
5694,0.252847
5695,0.25631
5696,0.258052
5697,0.259798
5698,0.263373
5699,0.267088
5700,0.268984
5701,0.272774
5702,0.274669
5703,0.27859
5704,0.280633
5705,0.284762
5706,0.286825
5707,0.288908
5708,0.293215
5709,0.29544
5710,0.299909
5711,0.304384
5712,0.306659
5713,0.311338
5714,0.313725
5715,0.318564
5716,0.321012
5717,0.325873
5718,0.328361
5719,0.333413
5720,0.33859
5721,0.341246
5722,0.346704
5723,0.349498
5724,0.355152
5725,0.360855
5726,0.363732
5727,0.36961
5728,0.372619
5729,0.378717
5730,0.381793
5731,0.388053
5732,0.391255
5733,0.397787
5734,0.401099
5735,0.404449
5736,0.411291
5737,0.418334
5738,0.421928
5739,0.429245
5740,0.436732
5741,0.440543
5742,0.448282
5743,0.456173
5744,0.460191
5745,0.46837
5746,0.476724
5747,0.485248
5748,0.489576
5749,0.498366
5750,0.507324
5751,0.511861
5752,0.516433
5753,0.525697
5754,0.535146
5755,0.53995
5756,0.544803
5757,0.55465
5758,0.564694
5759,0.569794
5760,0.580154
5761,0.585418
5762,0.596117
5763,0.601555
5764,0.612609
5765,0.618225
5766,0.635426
5767,0.641275
5768,0.653142
5769,0.665233
5770,0.677556
5771,0.690122
5772,0.702941
5773,0.716045
5774,0.722718
5775,0.736301
5776,0.786198
5777,0.824213
5778,0.863988
5779,0.880281
5780,0.896846
5781,0.896846
5782,0.930681
5783,0.965432
5784,0.974272
5785,0.992169
5786,1.00123
5787,1.01952
5788,1.02876
5789,1.03806
5790,1.05683
5791,1.06631
5792,1.08543
5793,1.10478
5794,1.11454
5795,1.13427
5796,1.14424
5797,1.16436
5798,1.17452
5799,1.19503
5800,1.2054
5801,1.21583
5802,1.23688
5803,1.2475
5804,1.26896
5805,1.27979
5806,1.29069
5807,1.30165
5808,1.32379
5809,1.34622
5810,1.35754
5811,1.38041
5812,1.39195
5813,1.41525
5814,1.42701
5815,1.45076
5816,1.4748
5817,1.48693
5818,1.49912
5819,1.52374
5820,1.53615
5821,1.5612
5822,1.57383
5823,1.5993
5824,1.61214
5825,1.63804
5826,1.66422
5827,1.67742
5828,1.69069
5829,1.71743
5830,1.73091
5831,1.75809
5832,1.78555
5833,1.81328
5834,1.82726
5835,1.85541
5836,1.88383
5837,1.89815
5838,1.92699
5839,1.94151
5840,1.97075
5841,1.98547
5842,2.01512
5843,2.03004
5844,2.06007
5845,2.07518
5846,2.1056
5847,2.12091
5848,2.1517
5849,2.16718
5850,2.1983
5851,2.2296
5852,2.24533
5853,2.27694
5854,2.30874
5855,2.34073
5856,2.3568
5857,2.38908
5858,2.40527
5859,2.4378
5860,2.45412
5861,2.48686
5862,2.50328
5863,2.53623
5864,2.55276
5865,2.58593
5866,2.60255
5867,2.63588
5868,2.65257
5869,2.68603
5870,2.70278
5871,2.73636
5872,2.7532
5873,2.77006
5874,2.78693
5875,2.82072
5876,2.85456
5877,2.8715
5878,2.88847
5879,2.92241
5880,2.95639
5881,2.99045
5882,3.00751
5883,3.04163
5884,3.05866
5885,3.09271
5886,3.12671
5887,3.14369
5888,3.17759
5889,3.19448
5890,3.22827
5891,3.24516
5892,3.27896
5893,3.29585
5894,3.32963
5895,3.3465
5896,3.38019
5897,3.41373
5898,3.43045
5899,3.46379
5900,3.48039
5901,3.51347
5902,3.52995
5903,3.56281
5904,3.57921
5905,3.61189
5906,3.64438
5907,3.66056
5908,3.67669
5909,3.70891
5910,3.74109
5911,3.75715
5912,3.78916
5913,3.80511
5914,3.82102
5915,3.85276
5916,3.86858
5917,3.90009
5918,3.91578
5919,3.94704
5920,3.96262
5921,3.99366
5922,4.00912
5923,4.03981
5924,4.07011
5925,4.08511
5926,4.11486
5927,4.12964
5928,4.15914
5929,4.17388
5930,4.20299
5931,4.21725
5932,4.24554
5933,4.2597
5934,4.28824
5935,4.30255
5936,4.3167
5937,4.34404
5938,4.37072
5939,4.38419
5940,4.41187
5941,4.42593
5942,4.45305
5943,4.47842
5944,4.49091
5945,4.50382
5946,4.53142
5947,4.54574
5948,4.5595
5949,4.58352
5950,4.59411
5951,4.6178
5952,4.64628
5953,4.67493
5954,4.69828
5955,4.70779
5956,4.71757
5957,4.74234
5958,4.75616
5959,4.78299
5960,4.79378
5961,4.81324
5962,4.82317
5963,4.8463
5964,4.85935
5965,4.88263
5966,4.90098
5967,4.90977
5968,4.93051
5969,4.94266
5970,4.96526
5971,4.97473
5972,4.98356
5973,5.00242
5974,5.01287
5975,5.03346
5976,5.05194
5977,5.06042
5978,5.069
5979,5.08781
5980,5.10788
5981,5.11759
5982,5.13503
5983,5.14292
5984,5.15931
5985,5.17706
5986,5.18599
5987,5.20271
5988,5.21039
5989,5.22587
5990,5.23394
5991,5.25018
5992,5.25818
5993,5.27348
5994,5.28086
5995,5.29563
5996,5.30302
5997,5.31768
5998,5.33214
5999,5.33931
6000,5.35348
6001,5.36049
6002,5.36745
6003,5.38118
6004,5.39467
6005,5.40133
6006,5.41449
6007,5.42744
6008,5.43382
6009,5.44015
6010,5.45262
6011,5.45877
6012,5.47088
6013,5.47681
6014,5.48851
6015,5.49429
6016,5.50572
6017,5.51138
6018,5.51697
6019,5.52797
6020,5.53339
6021,5.54409
6022,5.55462
6023,5.55982
6024,5.57005
6025,5.57508
6026,5.585
6027,5.58991
6028,5.59958
6029,5.60435
6030,5.61372
6031,5.61835
6032,5.62746
6033,5.63196
6034,5.64082
6035,5.64518
6036,5.65377
6037,5.66221
6038,5.66637
6039,5.67456
6040,5.67858
6041,5.68257
6042,5.69043
6043,5.69432
6044,5.70195
6045,5.7057
6046,5.71309
6047,5.72034
6048,5.72391
6049,5.73093
6050,5.73779
6051,5.74451
6052,5.74782
6053,5.75433
6054,5.75753
6055,5.76383
6056,5.76692
6057,5.77301
6058,5.776
6059,5.77896
6060,5.78188
6061,5.78762
6062,5.79322
6063,5.79598
6064,5.80139
6065,5.80666
6066,5.80925
6067,5.81433
6068,5.81683
6069,5.81929
6070,5.82412
6071,5.82648
6072,5.83111
6073,5.83338
6074,5.83783
6075,5.84001
6076,5.84215
6077,5.84636
6078,5.85044
6079,5.85244
6080,5.85635
6081,5.85825
6082,5.86198
6083,5.8638
6084,5.86735
6085,5.86908
6086,5.87245
6087,5.8757
6088,5.87729
6089,5.88037
6090,5.88187
6091,5.88478
6092,5.88619
6093,5.88893
6094,5.89156
6095,5.89283
6096,5.89529
6097,5.89648
6098,5.89877
6099,5.89988
6100,5.90201
6101,5.90303
6102,5.905
6103,5.90685
6104,5.90774
6105,5.9086
6106,5.91025
6107,5.91178
6108,5.91321
6109,5.91388
6110,5.91515
6111,5.91632
6112,5.91686
6113,5.91738
6114,5.91833
6115,5.91877
6116,5.91918
6117,5.91993
6118,5.92058
6119,5.92086
6120,5.92135
6121,5.92173
6122,5.92188
6123,5.9221
6124,5.92223
6125,5.92225
6126,5.92223
6127,5.9221
6128,5.92187
6129,5.92172
6130,5.92134
6131,5.92111
6132,5.92058
6133,5.92027
6134,5.91957
6135,5.91877
6136,5.91833
6137,5.91786
6138,5.91683
6139,5.91628
6140,5.9151
6141,5.91381
6142,5.9124
6143,5.91166
6144,5.91008
6145,5.90925
6146,5.90749
6147,5.90563
6148,5.90465
6149,5.90364
6150,5.90153
6151,5.90044
6152,5.89817
6153,5.89581
6154,5.89458
6155,5.89333
6156,5.89072
6157,5.88937
6158,5.8866
6159,5.88373
6160,5.88225
6161,5.87919
6162,5.87761
6163,5.87438
6164,5.87272
6165,5.86932
6166,5.86757
6167,5.86579
6168,5.86214
6169,5.85839
6170,5.85646
6171,5.85251
6172,5.85048
6173,5.84635
6174,5.84424
6175,5.83992
6176,5.83771
6177,5.83319
6178,5.83089
6179,5.82619
6180,5.82135
6181,5.81888
6182,5.81384
6183,5.81127
6184,5.80604
6185,5.80066
6186,5.79791
6187,5.79233
6188,5.78948
6189,5.7866
6190,5.78073
6191,5.77471
6192,5.77164
6193,5.7654
6194,5.75901
6195,5.75576
6196,5.75248
6197,5.74578
6198,5.74238
6199,5.73546
6200,5.72837
6201,5.72477
6202,5.71744
6203,5.71372
6204,5.70995
6205,5.70229
6206,5.69445
6207,5.69047
6208,5.68238
6209,5.67826
6210,5.66991
6211,5.66566
6212,5.65702
6213,5.65264
6214,5.64372
6215,5.6392
6216,5.63462
6217,5.62532
6218,5.6206
6219,5.61101
6220,5.60124
6221,5.59128
6222,5.58622
6223,5.57595
6224,5.56547
6225,5.5548
6226,5.54939
6227,5.5384
6228,5.53282
6229,5.52151
6230,5.51578
6231,5.50416
6232,5.49826
6233,5.48629
6234,5.48022
6235,5.46792
6236,5.46168
6237,5.44903
6238,5.43613
6239,5.4296
6240,5.41635
6241,5.40963
6242,5.39601
6243,5.3891
6244,5.3751
6245,5.368
6246,5.35362
6247,5.34634
6248,5.33158
6249,5.3241
6250,5.31655
6251,5.30893
6252,5.29351
6253,5.2857
6254,5.26987
6255,5.26184
6256,5.24558
6257,5.23735
6258,5.22905
6259,5.21223
6260,5.20371
6261,5.18644
6262,5.16884
6263,5.15993
6264,5.14192
6265,5.13282
6266,5.11439
6267,5.10507
6268,5.0862
6269,5.07666
6270,5.06704
6271,5.0476
6272,5.03776
6273,5.0179
6274,5.0079
6275,4.98772
6276,4.96728
6277,4.95696
6278,4.93611
6279,4.9256
6280,4.90437
6281,4.89364
6282,4.87198
6283,4.85006
6284,4.839
6285,4.8166
6286,4.80524
6287,4.7938
6288,4.77074
6289,4.75912
6290,4.7357
6291,4.71204
6292,4.70013
6293,4.67606
6294,4.66389
6295,4.63932
6296,4.62692
6297,4.61445
6298,4.58929
6299,4.57661
6300,4.55105
6301,4.52522
6302,4.5122
6303,4.48595
6304,4.45942
6305,4.44606
6306,4.41911
6307,4.40554
6308,4.37818
6309,4.3644
6310,4.35054
6311,4.3226
6312,4.29434
6313,4.28009
6314,4.26574
6315,4.23663
6316,4.22188
6317,4.20709
6318,4.17741
6319,4.16251
6320,4.13246
6321,4.11728
6322,4.08621
6323,4.07
6324,4.03701
6325,4.02059
6326,3.98844
6327,3.95673
6328,3.94078
6329,3.90822
6330,3.89164
6331,3.85864
6332,3.82595
6333,3.80946
6334,3.77601
6335,3.74218
6336,3.72529
6337,3.69153
6338,3.6746
6339,3.65758
6340,3.62327
6341,3.60602
6342,3.57155
6343,3.5372
6344,3.52
6345,3.48533
6346,3.46785
6347,3.43298
6348,3.41564
6349,3.3983
6350,3.3633
6351,3.34563
6352,3.31045
6353,3.29302
6354,3.27559
6355,3.22237
6356,3.09935
6357,2.96249
6358,2.9282
6359,2.87688
6360,2.82738
6361,2.79454
6362,2.76104
6363,2.74414
6364,2.72746
6365,2.69545
6366,2.66419
6367,2.63166
6368,2.61461
6369,2.58181
6370,2.56664
6371,2.53626
6372,2.52024
6373,2.48728
6374,2.471
6375,2.44024
6376,2.4257
6377,2.39529
6378,2.37882
6379,2.34653
6380,2.33159
6381,2.30273
6382,2.28815
6383,2.27293
6384,2.24161
6385,2.2261
6386,2.2112
6387,2.18261
6388,2.15392
6389,2.13901
6390,2.10898
6391,2.09434
6392,2.06627
6393,2.05262
6394,2.03878
6395,2.01001
6396,1.981
6397,1.96704
6398,1.93966
6399,1.92593
6400,1.89783
6401,1.88366
6402,1.85638
6403,1.84329
6404,1.81676
6405,1.80308
6406,1.7761
6407,1.75013
6408,1.73741
6409,1.7117
6410,1.69865
6411,1.67283
6412,1.66021
6413,1.63529
6414,1.6229
6415,1.59824
6416,1.58601
6417,1.5739
6418,1.55005
6419,1.5266
6420,1.51497
6421,1.49183
6422,1.48034
6423,1.4576
6424,1.44633
6425,1.42404
6426,1.41312
6427,1.39159
6428,1.38096
6429,1.35977
6430,1.33862
6431,1.32816
6432,1.31778
6433,1.29705
6434,1.2867
6435,1.2664
6436,1.2565
6437,1.23711
6438,1.21816
6439,1.20874
6440,1.19932
6441,1.18041
6442,1.16156
6443,1.15225
6444,1.13371
6445,1.12442
6446,1.10605
6447,1.09698
6448,1.0791
6449,1.07026
6450,1.05254
6451,1.04359
6452,1.02606
6453,1.01764
6454,1.00091
6455,0.992344
6456,0.974972
6457,0.96644
6458,0.950612
6459,0.943345
6460,0.927903
6461,0.919315
6462,0.910724
6463,0.89548
6464,0.888794
6465,0.875782
6466,0.861388
6467,0.852944
6468,0.836508
6469,0.822824
6470,0.817947
6471,0.80735
6472,0.800919
6473,0.786582
6474,0.779414
6475,0.77244
6476,0.760709
6477,0.7502
6478,0.744543
6479,0.730384
6480,0.722279
6481,0.714897
6482,0.702966
6483,0.698409
6484,0.689798
6485,0.679621
6486,0.673728
6487,0.668164
6488,0.657448
6489,0.652547
6490,0.641865
6491,0.635826
6492,0.629939
6493,0.620289
6494,0.613231
6495,0.60934
6496,0.599265
6497,0.59415
6498,0.585208
6499,0.580796
6500,0.570911
6501,0.559836
6502,0.554549
6503,0.546301
6504,0.543493
6505,0.536321
6506,0.53153
6507,0.522781
6508,0.518469
6509,0.510454
6510,0.506688
6511,0.502637
6512,0.493672
6513,0.486297
6514,0.483084
6515,0.479861
6516,0.47219
6517,0.468497
6518,0.465914
6519,0.462147
6520,0.46008
6521,0.451571
6522,0.445318
6523,0.440031
6524,0.440959
6525,0.441846
6526,0.436602
6527,0.431186
6528,0.425007
6529,0.424866
6530,0.422268
6531,0.418405
6532,0.414469
6533,0.414738
6534,0.414283
6535,0.40935
6536,0.403964
6537,0.403769
6538,0.403726
6539,0.398756
6540,0.392639
6541,0.39237
6542,0.392802
6543,0.392266
6544,0.387004
6545,0.384403
6546,0.383276
6547,0.382688
6548,0.382356
6549,0.378027
6550,0.373906
6551,0.371803
6552,0.372916
6553,0.374081
6554,0.372534
6555,0.371505
6556,0.37313
6557,0.371673
6558,0.368887
6559,0.367886
6560,0.371285
6561,0.370033
6562,0.367819
6563,0.366953
6564,0.369692
6565,0.371854
6566,0.370118
6567,0.368708
6568,0.37247
6569,0.374307
6570,0.373244
6571,0.370511
6572,0.370578
6573,0.375844
6574,0.376381
6575,0.374676
6576,0.373626
6577,0.374328
6578,0.378161
6579,0.379615
6580,0.378448
6581,0.377987
6582,0.381894
6583,0.386815
6584,0.386149
6585,0.384512
6586,0.384544
6587,0.389482
6588,0.392744
6589,0.393604
6590,0.389977
6591,0.390281
6592,0.392434
6593,0.397033
6594,0.399411
6595,0.399939
6596,0.402526
6597,0.407011
6598,0.408914
6599,0.411754
6600,0.412858
6601,0.414139
6602,0.41796
6603,0.420461
6604,0.422825
6605,0.42563
6606,0.426219
6607,0.429629
6608,0.433121
6609,0.439197
6610,0.440776
6611,0.44465
6612,0.447238
6613,0.450713
6614,0.456509
6615,0.458271
6616,0.459618
6617,0.463601
6618,0.466703
6619,0.470656
6620,0.47858
6621,0.483185
6622,0.483934
6623,0.48562
6624,0.494332
6625,0.500467
6626,0.506834
6627,0.507442
6628,0.513023
6629,0.518612
6630,0.528123
6631,0.53069
6632,0.53263
6633,0.539049
6634,0.54402
6635,0.553449
6636,0.556891
6637,0.559703
6638,0.566468
6639,0.570952
6640,0.580769
6641,0.585559
6642,0.592445
6643,0.598733
6644,0.609169
6645,0.615243
6646,0.623756
6647,0.625939
6648,0.634858
6649,0.642292
6650,0.653882
6651,0.656366
6652,0.664572
6653,0.671542
6654,0.684306
6655,0.688439
6656,0.697395
6657,0.70896
6658,0.715189
6659,0.721142
6660,0.731848
6661,0.73685
6662,0.747952
6663,0.754326
6664,0.767272
6665,0.773411
6666,0.779266
6667,0.790971
6668,0.803537
6669,0.817125
6670,0.824007
6671,0.837031
6672,0.843252
6673,0.849697
6674,0.863976
6675,0.871738
6676,0.886348
6677,0.892935
6678,0.906721
6679,0.92223
6680,0.930533
6681,0.94608
6682,0.960123
6683,0.967218
6684,0.983579
6685,1.00223
6686,1.01163
6687,1.0284
6688,1.0435
6689,1.06035
6690,1.06995
6691,1.08913
6692,1.09815
6693,1.10693
6694,1.12489
6695,1.14427
6696,1.15459
6697,1.16475
6698,1.18424
6699,1.2034
6700,1.21342
6701,1.22364
6702,1.24409
6703,1.25422
6704,1.27484
6705,1.28543
6706,1.29614
6707,1.31773
6708,1.32856
6709,1.35043
6710,1.36146
6711,1.38378
6712,1.39503
6713,1.41776
6714,1.42927
6715,1.45259
6716,1.4644
6717,1.48821
6718,1.5002
6719,1.51226
6720,1.53655
6721,1.5488
6722,1.57357
6723,1.58612
6724,1.61141
6725,1.62414
6726,1.64976
6727,1.6757
6728,1.68882
6729,1.71524
6730,1.72854
6731,1.7553
6732,1.76879
6733,1.79603
6734,1.80978
6735,1.8236
6736,1.85138
6737,1.8794
6738,1.89355
6739,1.92208
6740,1.93643
6741,1.96531
6742,1.99444
6743,2.00911
6744,2.02384
6745,2.05348
6746,2.08334
6747,2.09838
6748,2.11349
6749,2.1439
6750,2.15919
6751,2.18995
6752,2.22092
6753,2.23648
6754,2.26775
6755,2.28344
6756,2.31498
6757,2.33082
6758,2.36264
6759,2.3786
6760,2.41068
6761,2.42679
6762,2.45911
6763,2.47531
6764,2.50784
6765,2.52415
6766,2.55686
6767,2.57326
6768,2.60616
6769,2.62265
6770,2.6557
6771,2.67224
6772,2.70549
6773,2.72221
6774,2.75575
6775,2.77258
6776,2.78947
6777,2.82331
6778,2.85719
6779,2.87416
6780,2.90805
6781,2.92495
6782,2.95881
6783,2.97576
6784,3.00962
6785,3.02654
6786,3.06045
6787,3.07744
6788,3.11138
6789,3.12833
6790,3.16225
6791,3.1792
6792,3.21307
6793,3.22999
6794,3.26385
6795,3.29767
6796,3.31453
6797,3.34817
6798,3.36496
6799,3.38173
6800,3.4152
6801,3.43189
6802,3.46528
6803,3.48195
6804,3.51521
6805,3.53177
6806,3.56482
6807,3.58128
6808,3.61416
6809,3.63062
6810,3.66345
6811,3.69612
6812,3.7124
6813,3.74487
6814,3.76107
6815,3.79339
6816,3.80951
6817,3.84161
6818,3.85759
6819,3.88948
6820,3.90541
6821,3.93709
6822,3.95277
6823,3.98382
6824,3.99922
6825,4.03002
6826,4.04544
6827,4.07603
6828,4.09114
6829,4.10617
6830,4.13623
6831,4.16627
6832,4.18124
6833,4.21077
6834,4.23986
6835,4.25436
6836,4.28338
6837,4.29791
6838,4.3267
6839,4.35501
6840,4.36902
6841,4.38302
6842,4.41113
6843,4.43915
6844,4.45301
6845,4.46668
6846,4.49367
6847,4.52045
6848,4.54718
6849,4.56046
6850,4.58664
6851,4.59954
6852,4.62519
6853,4.65071
6854,4.66338
6855,4.67593
6856,4.70074
6857,4.72522
6858,4.73737
6859,4.76145
6860,4.78518
6861,4.79692
6862,4.82018
6863,4.83172
6864,4.84318
6865,4.86584
6866,4.87705
6867,4.89924
6868,4.92114
6869,4.9427
6870,4.96392
6871,4.97441
6872,4.98481
6873,5.00538
6874,5.01556
6875,5.03572
6876,5.04569
6877,5.06544
6878,5.08492
6879,5.09456
6880,5.10411
6881,5.123
6882,5.13233
6883,5.15991
6884,5.16897
6885,5.18687
6886,5.19572
6887,5.21323
6888,5.2305
6889,5.24751
6890,5.25592
6891,5.27255
6892,5.28897
6893,5.30515
6894,5.31314
6895,5.32897
6896,5.3368
6897,5.35229
6898,5.36753
6899,5.37507
6900,5.38998
6901,5.39736
6902,5.41195
6903,5.41916
6904,5.43343
6905,5.44049
6906,5.4475
6907,5.46136
6908,5.47502
6909,5.48849
6910,5.50175
6911,5.51479
6912,5.52764
6913,5.5403
6914,5.54654
6915,5.55889
6916,5.56499
6917,5.57104
6918,5.58301
6919,5.58893
6920,5.60063
6921,5.61214
6922,5.62348
6923,5.63464
6924,5.64016
6925,5.64563
6926,5.65644
6927,5.66178
6928,5.67235
6929,5.67757
6930,5.68789
6931,5.693
6932,5.70308
6933,5.71295
6934,5.71782
6935,5.72264
6936,5.73216
6937,5.74156
6938,5.75084
6939,5.75998
6940,5.76449
6941,5.76897
6942,5.77342
6943,5.78222
6944,5.78656
6945,5.79515
6946,5.79939
6947,5.80778
6948,5.81193
6949,5.82014
6950,5.82419
6951,5.8322
6952,5.83617
6953,5.84401
6954,5.84789
6955,5.85556
6956,5.85935
6957,5.86685
6958,5.87057
6959,5.87425
6960,5.88154
6961,5.88514
6962,5.89227
6963,5.8958
6964,5.90279
6965,5.90624
6966,5.91307
6967,5.91645
6968,5.92315
6969,5.92646
6970,5.93301
6971,5.93625
6972,5.94267
6973,5.94585
6974,5.949
6975,5.95214
6976,5.95834
6977,5.96446
6978,5.96749
6979,5.97349
6980,5.97646
6981,5.98233
6982,5.98814
6983,5.99102
6984,5.9967
6985,5.99951
6986,6.00507
6987,6.00784
6988,6.01059
6989,6.016
6990,6.01867
6991,6.02399
6992,6.02928
6993,6.03189
6994,6.03446
6995,6.03954
6996,6.04457
6997,6.04708
6998,6.05204
6999,6.05448
7000,6.05932
7001,6.06173
7002,6.06413
7003,6.06886
7004,6.07352
7005,6.07814
7006,6.08044
7007,6.08498
7008,6.08947
7009,6.09392
7010,6.09835
7011,6.10054
7012,6.1049
7013,6.1092
7014,6.11348
7015,6.11561
7016,6.11984
7017,6.12402
7018,6.1261
7019,6.13024
7020,6.13231
7021,6.13641
7022,6.13843
7023,6.14248
7024,6.1445
7025,6.14854
7026,6.15053
7027,6.15448
7028,6.15644
7029,6.16036
7030,6.16231
7031,6.16621
7032,6.17009
7033,6.17395
7034,6.1778
7035,6.18164
7036,6.18546
7037,6.18736
7038,6.19116
7039,6.19305
7040,6.19683
7041,6.19872
7042,6.20061
7043,6.20437
7044,6.20624
7045,6.20998
7046,6.21374
7047,6.21561
7048,6.21934
7049,6.22305
7050,6.22678
7051,6.22865
7052,6.23238
7053,6.23423
7054,6.23794
7055,6.23981
7056,6.24354
7057,6.24725
7058,6.25096
7059,6.25282
7060,6.25656
7061,6.25843
7062,6.26216
7063,6.26403
7064,6.2659
7065,6.26966
7066,6.27154
7067,6.27342
7068,6.27718
7069,6.28095
7070,6.28285
7071,6.28475
7072,6.28854
7073,6.29234
7074,6.29425
7075,6.29809
7076,6.30001
7077,6.30386
7078,6.30579
7079,6.30967
7080,6.31162
7081,6.31552
7082,6.31747
7083,6.31943
7084,6.32338
7085,6.32537
7086,6.32934
7087,6.33132
7088,6.33532
7089,6.33938
7090,6.34142
7091,6.34547
7092,6.34749
7093,6.35159
7094,6.35369
7095,6.35578
7096,6.35994
7097,6.36202
7098,6.36627
7099,6.37062
7100,6.37279
7101,6.37716
7102,6.37937
7103,6.38386
7104,6.38842
7105,6.39072
7106,6.39538
7107,6.39775
7108,6.40014
7109,6.40499
7110,6.40994
7111,6.41245
7112,6.41498
7113,6.4201
7114,6.4227
7115,6.42795
7116,6.43329
7117,6.43872
7118,6.44146
7119,6.44698
7120,6.45255
7121,6.45537
7122,6.46107
7123,6.46396
7124,6.46977
7125,6.4727
7126,6.47861
7127,6.4816
